id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,status
TID02133,whoosh,,group_4,,2.1140287793043124,1.0,0.0,1.0,,0.0,2.0,1.0,debit,2019-05-23 00:00:00,id_46,68.74592727043351,Not_Canceled
TID10357,website,0.0,group_1,0.0,107.93351104153462,0.0,0.0,2.0,1.0,0.0,0.0,3.0,debit,2019-04-11 00:00:00,id_53,55.27192250030847,Not_Canceled
TID09555,whoosh,0.0,group_1,,-0.057157919839379574,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2018-07-25 00:00:00,id_57,44.557115426401765,Not_Canceled
TID04300,website,0.0,group_1,0.0,110.14842085584203,1.0,2.0,1.0,1.0,0.0,0.0,5.0,debit,2019-07-16 00:00:00,id_78,63.68701298502162,Canceled
TID09957,website,0.0,group_1,0.0,51.01191174535517,1.0,0.0,1.0,3.0,0.0,0.0,4.0,debit,2019-02-21 00:00:00,id_30,55.48867272068091,Not_Canceled
TID23121,website,0.0,group_1,0.0,13.715519055211582,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-26 00:00:00,id_66,55.66918988795549,Not_Canceled
TID22941,whoosh,0.0,group_1,,2.6715167549256567,0.0,2.0,1.0,,0.0,2.0,1.0,debit,2019-04-22 00:00:00,id_89,40.784106355353224,Not_Canceled
TID00662,website,1.0,group_1,0.0,94.83425957725044,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-26 00:00:00,id_69,57.2792313903951,Not_Canceled
TID05536,website,0.0,group_1,0.0,3.4846220792314297,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-01-31 00:00:00,id_49,0.9456522571397283,Not_Canceled
TID01929,website,0.0,group_1,0.0,100.81059652283068,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-23 00:00:00,id_59,47.90782574381023,Not_Canceled
TID03149,app,0.0,group_1,0.0,33.945919819080395,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-20 00:00:00,id_27,50.27735002220826,Not_Canceled
TID29388,website,0.0,group_1,0.0,159.16887210622443,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-09 00:00:00,id_92,58.89195722926426,Not_Canceled
TID02186,app,0.0,group_1,0.0,78.85957448505457,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-10-21 00:00:00,id_47,46.157735510055225,Not_Canceled
TID30221,app,0.0,group_1,0.0,118.20653397373646,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_15,64.24117034196198,Not_Canceled
TID35257,whoosh,0.0,group_1,,2.9554969230667267,1.0,2.0,1.0,,2.0,27.0,0.0,debit,2019-02-25 00:00:00,id_65,40.784106355353224,Not_Canceled
TID24202,website,0.0,group_1,0.0,9.94890402115107,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-02-01 00:00:00,id_24,55.581522355633055,Not_Canceled
TID13692,website,0.0,group_4,0.0,100.78947714575888,1.0,3.0,2.0,2.0,0.0,0.0,5.0,debit,2019-07-16 00:00:00,id_71,83.38050759130869,Not_Canceled
TID12377,app,0.0,group_1,0.0,70.1832827350987,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-05-22 00:00:00,id_60,69.24335323600516,Not_Canceled
TID31017,website,0.0,group_1,0.0,0.1575795194809847,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-08-17 00:00:00,id_34,84.87200447381724,Not_Canceled
TID23099,website,,group_1,0.0,0.2984754601290678,1.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-07-09 00:00:00,id_56,69.74018044615067,Not_Canceled
TID24621,app,0.0,group_1,0.0,247.3903008349991,0.0,1.0,1.0,1.0,0.0,0.0,1.0,credit,2019-05-14 00:00:00,id_85,54.03060159521941,Not_Canceled
TID34075,website,0.0,group_1,0.0,4.133088510119384,3.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2018-07-25 00:00:00,id_45,70.23641452071125,Not_Canceled
TID26617,website,1.0,group_1,0.0,6.392901913415586,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-10-14 00:00:00,id_32,67.24999911839538,Not_Canceled
TID30198,app,0.0,group_1,0.0,117.62223947979666,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_86,64.24117034196198,Not_Canceled
TID27402,website,0.0,group_1,0.0,12.693039388483912,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-01-14 00:00:00,id_17,51.95103622181326,Not_Canceled
TID16565,app,0.0,group_1,0.0,65.98284337622728,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-28 00:00:00,id_93,53.901024878372155,Not_Canceled
TID25266,app,0.0,group_1,0.0,209.97074114719578,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-15 00:00:00,id_27,44.95815453219758,Not_Canceled
TID02803,website,0.0,group_1,0.0,2.381402624669604,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-05-16 00:00:00,id_33,45.129083383381065,Not_Canceled
TID23203,website,0.0,group_1,0.0,134.15387673144855,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-07-29 00:00:00,id_13,66.49994499481397,Not_Canceled
TID26988,app,0.0,group_1,0.0,121.86320633578154,0.0,2.0,1.0,1.0,0.0,0.0,1.0,credit,2019-03-04 00:00:00,id_34,51.95103622181326,Not_Canceled
TID07772,app,0.0,group_1,0.0,46.880207467000695,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-06 00:00:00,id_59,46.157735510055225,Not_Canceled
TID00868,app,0.0,group_1,0.0,56.51808152997352,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-25 00:00:00,id_97,49.857484751768524,Not_Canceled
TID22383,website,0.0,group_1,0.0,50.65654215934673,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-08 00:00:00,id_6,68.1980603154316,Not_Canceled
TID33522,website,0.0,group_1,0.0,42.67780536556026,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-09-30 00:00:00,id_47,0.0,Not_Canceled
TID08913,website,0.0,group_1,0.0,58.92224601459535,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2018-11-05 00:00:00,id_11,62.323359608868316,Not_Canceled
TID04361,app,0.0,group_1,0.0,56.19419206174272,0.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2019-03-14 00:00:00,id_25,61.208533283227176,Not_Canceled
TID05733,website,0.0,group_1,0.0,0.29372648247541444,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-27 00:00:00,id_0,64.74425551347765,Not_Canceled
TID02122,whoosh,0.0,group_1,,4.4281413372341385,1.0,2.0,1.0,,0.0,1.0,1.0,debit,2019-07-15 00:00:00,id_53,40.784106355353224,Not_Canceled
TID00258,website,0.0,group_1,0.0,8.438430539236688,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-07-21 00:00:00,id_74,54.03060159521941,Not_Canceled
TID13363,app,0.0,group_1,0.0,25.71400390843775,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_5,69.24335323600516,Not_Canceled
TID34436,app,0.0,group_1,0.0,44.21628297541216,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-25 00:00:00,id_17,46.157735510055225,Not_Canceled
TID02925,whoosh,,group_1,,11.272357098027577,0.0,0.0,1.0,,0.0,0.0,3.0,debit,2018-07-13 00:00:00,id_78,40.784106355353224,Not_Canceled
TID18584,app,0.0,group_1,0.0,6.592823275608624,1.0,0.0,2.0,1.0,0.0,0.0,3.0,credit,2019-01-19 00:00:00,id_33,48.01354655509854,Not_Canceled
TID25988,website,0.0,group_1,0.0,6.124988026970576,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-01-24 00:00:00,id_72,51.428988517141185,Not_Canceled
TID24038,website,0.0,group_1,0.0,95.14686490468749,1.0,2.0,1.0,3.0,0.0,0.0,1.0,debit,2019-03-18 00:00:00,id_53,70.13721489020604,Not_Canceled
TID16146,app,0.0,group_1,0.0,28.900717532287988,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-11 00:00:00,id_59,30.52951918368421,Not_Canceled
TID01597,app,0.0,group_1,0.0,47.019492819741025,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-30 00:00:00,id_94,51.428988517141185,Not_Canceled
TID06253,website,0.0,group_4,0.0,108.64825122226445,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-13 00:00:00,id_45,80.86847649991599,Not_Canceled
TID31626,app,0.0,group_1,0.0,64.85033432749569,0.0,2.0,1.0,2.0,0.0,0.0,8.0,debit,2019-07-31 00:00:00,id_32,62.186720830437714,Not_Canceled
TID01981,website,0.0,group_1,0.0,7.650287178754471,1.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-21 00:00:00,id_63,63.39954111249702,Not_Canceled
TID06724,app,0.0,group_1,0.0,35.932588774452825,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-08-26 00:00:00,id_87,51.428988517141185,Not_Canceled
TID17493,website,0.0,group_4,0.0,96.58685313257014,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-04-26 00:00:00,id_9,79.26749450764945,Not_Canceled
TID27433,app,0.0,group_4,0.0,39.29993358218953,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-01-29 00:00:00,id_9,46.58299940624609,Not_Canceled
TID14394,app,0.0,group_1,0.0,72.5463959311502,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-05-22 00:00:00,id_97,69.24335323600516,Not_Canceled
TID29518,app,0.0,group_1,0.0,-0.04788036898777788,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_15,63.73742421442466,Not_Canceled
TID08186,website,0.0,group_1,0.0,0.5714609056644177,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-06-12 00:00:00,id_29,61.57375689857522,Not_Canceled
TID31910,app,0.0,group_1,0.0,74.6225795650711,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-26 00:00:00,id_79,63.73742421442466,Not_Canceled
TID33996,website,1.0,group_4,0.0,74.01769874326178,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-25 00:00:00,id_77,69.83947453381515,Not_Canceled
TID19808,website,0.0,group_4,0.0,29.41400890428849,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-04-27 00:00:00,id_74,88.31932644512011,Not_Canceled
TID15771,website,0.0,group_4,0.0,19.540656290925334,1.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-05-10 00:00:00,id_43,93.60441114960096,Not_Canceled
TID19810,app,0.0,group_1,1.0,19.864114524457573,0.0,0.0,1.0,2.0,1.0,0.0,3.0,debit,2018-09-13 00:00:00,id_90,54.03060159521941,Not_Canceled
TID27158,website,0.0,group_4,0.0,1.9025815675137685,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-12-23 00:00:00,id_4,52.628393649524824,Not_Canceled
TID15988,app,0.0,group_1,0.0,56.738116715942134,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-18 00:00:00,id_9,54.37761187258993,Not_Canceled
TID02582,telephone,,group_1,,-0.044521059748249846,0.0,0.0,1.0,,0.0,2.0,1.0,debit,2018-08-30 00:00:00,id_90,0.0,Not_Canceled
TID05852,website,0.0,group_4,0.0,10.224876895303272,2.0,0.0,1.0,3.0,0.0,0.0,5.0,debit,2019-05-22 00:00:00,id_6,92.97555515328315,Not_Canceled
TID31817,website,0.0,group_1,0.0,4.639063634612573,2.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2018-12-10 00:00:00,id_58,57.63826422013785,Not_Canceled
TID33052,app,0.0,group_1,0.0,7.318304474025929,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-07-03 00:00:00,id_17,51.428988517141185,Not_Canceled
TID02288,website,0.0,group_1,0.0,109.01761853555278,2.0,1.0,2.0,2.0,0.0,0.0,5.0,debit,2019-06-12 00:00:00,id_17,70.85588142007377,Canceled
TID00886,website,0.0,group_1,0.0,1.3250167979220762,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-07-27 00:00:00,id_55,62.22215052199624,Not_Canceled
TID16667,app,0.0,group_1,0.0,191.9822962323442,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-01 00:00:00,id_51,56.61145454534141,Not_Canceled
TID35042,app,0.0,group_1,0.0,58.45120157658504,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-01-04 00:00:00,id_48,49.33182243095786,Not_Canceled
TID01328,app,0.0,group_1,0.0,265.41977926261177,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-06-01 00:00:00,id_54,63.73742421442466,Canceled
TID35424,website,0.0,group_1,0.0,0.8603474864055023,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-02-14 00:00:00,id_67,59.682804553655814,Not_Canceled
TID21314,website,0.0,group_1,0.0,147.02003572827388,0.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-22 00:00:00,id_32,53.641715183894455,Not_Canceled
TID35818,app,0.0,group_1,0.0,1.9502825231339984,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-01-29 00:00:00,id_87,49.857484751768524,Not_Canceled
TID02233,website,0.0,group_1,0.0,85.00939589588712,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-06-25 00:00:00,id_80,61.867701189830875,Not_Canceled
TID30506,app,0.0,group_2,0.0,11.314029117496446,2.0,0.0,2.0,2.0,0.0,0.0,4.0,debit,2018-08-16 00:00:00,id_3,48.24599608571125,Not_Canceled
TID29999,website,0.0,group_4,0.0,51.33917812126814,0.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-03-07 00:00:00,id_75,70.88064114881571,Not_Canceled
TID21852,whoosh,1.0,group_1,,8.890419869733323,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-03-08 00:00:00,id_74,41.8678098117921,Not_Canceled
TID00063,website,0.0,group_1,0.0,63.01437811885684,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-02 00:00:00,id_1,62.01964956937566,Not_Canceled
TID27272,app,0.0,group_1,0.0,131.107070301031,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-02-25 00:00:00,id_30,37.77866149266065,Not_Canceled
TID23021,app,0.0,group_4,0.0,79.3144605322937,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-04-02 00:00:00,id_21,54.52252146250021,Not_Canceled
TID07693,website,0.0,group_1,0.0,10.7683820723434,1.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2018-09-11 00:00:00,id_90,71.91924730028136,Not_Canceled
TID20204,app,0.0,group_1,0.0,55.93135141930573,0.0,0.0,1.0,1.0,0.0,0.0,2.0,credit,2018-08-25 00:00:00,id_58,36.952206288834844,Not_Canceled
TID23451,whoosh,0.0,group_1,,3.401618437987636,0.0,2.0,1.0,,1.0,2.0,0.0,debit,2018-09-04 00:00:00,id_91,40.784106355353224,Not_Canceled
TID13111,website,0.0,group_1,0.0,-0.0557696236254342,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-02-21 00:00:00,id_77,63.73742421442466,Not_Canceled
TID19096,telephone,0.0,,,-13.0,1.0,0.0,1.0,,4.0,17.0,1.0,debit,2019-05-15 00:00:00,id_20,0.0,Not_Canceled
TID32470,app,0.0,group_1,0.0,36.00780801050997,0.0,0.0,1.0,2.0,0.0,0.0,3.0,credit,2018-09-20 00:00:00,id_1,65.24668648618487,Not_Canceled
TID31046,website,0.0,group_4,0.0,70.23200716144669,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-16 00:00:00,id_2,63.20777188676084,Not_Canceled
TID29229,website,,group_6,0.0,7.225829996351467,2.0,0.0,2.0,2.0,0.0,0.0,3.0,debit,2019-03-29 00:00:00,id_15,116.62808754187523,Not_Canceled
TID14152,website,0.0,group_4,0.0,49.48477670962984,1.0,0.0,1.0,3.0,0.0,0.0,3.0,credit,2019-03-07 00:00:00,id_4,95.61859506746339,Not_Canceled
TID30857,website,,group_1,0.0,97.59968530008953,2.0,1.0,2.0,2.0,0.0,0.0,1.0,debit,2019-06-23 00:00:00,id_22,69.98837127799601,Not_Canceled
TID04482,app,0.0,group_5,0.0,37.224856050115996,1.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-05-25 00:00:00,id_58,76.1958008069155,Not_Canceled
TID08880,website,0.0,group_4,0.0,9.75575679973935,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-06-14 00:00:00,id_13,89.3347920457019,Not_Canceled
TID24218,app,0.0,group_1,0.0,9.648233774401671,0.0,1.0,2.0,2.0,0.0,0.0,1.0,debit,2019-04-28 00:00:00,id_63,63.989380325130405,Not_Canceled
TID23184,website,0.0,group_1,0.0,34.72081475647612,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-29 00:00:00,id_98,65.94900339173297,Not_Canceled
TID15437,website,0.0,group_6,0.0,3.8008235556747936,2.0,2.0,3.0,2.0,0.0,0.0,1.0,debit,2019-03-04 00:00:00,id_62,104.83575502206857,Not_Canceled
TID27983,app,0.0,group_1,0.0,46.41836846545066,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-05 00:00:00,id_56,49.2002612542528,Not_Canceled
TID04932,website,0.0,group_1,0.0,64.39014788229646,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-09-02 00:00:00,id_28,102.8250395847555,Not_Canceled
TID02184,website,0.0,group_1,0.0,1.3205357956145476,1.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-04-17 00:00:00,id_3,58.43705513354752,Not_Canceled
TID22671,app,0.0,group_1,0.0,21.859842620689662,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2018-10-14 00:00:00,id_16,28.789564409150497,Not_Canceled
TID07756,app,0.0,group_1,0.0,60.63154723805326,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-25 00:00:00,id_62,46.157735510055225,Canceled
TID13170,app,0.0,group_1,0.0,176.27032272680782,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-05-11 00:00:00,id_99,59.17278265513691,Canceled
TID15757,website,0.0,group_4,0.0,36.40203747424448,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-29 00:00:00,id_40,61.867701189830875,Not_Canceled
TID10702,website,0.0,group_1,0.0,2.4062177010885,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-01-06 00:00:00,id_33,48.805225020760716,Not_Canceled
TID06461,website,0.0,group_4,0.0,32.9744531329584,1.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-03-02 00:00:00,id_4,86.21538005036918,Not_Canceled
TID16353,website,0.0,group_4,0.0,28.027681895150934,2.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-05-29 00:00:00,id_78,82.46414581698052,Not_Canceled
TID02116,website,0.0,group_1,0.0,4.818639132714323,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-02-01 00:00:00,id_86,44.47148288431734,Not_Canceled
TID04861,website,0.0,group_1,0.0,105.68566498412545,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-07-18 00:00:00,id_11,46.95457586793554,Not_Canceled
TID22666,website,0.0,group_4,0.0,5.725883900468648,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-08-31 00:00:00,id_13,0.0,Not_Canceled
TID15067,website,0.0,group_4,0.0,6.165501641979636,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-16 00:00:00,id_28,59.74905374033025,Not_Canceled
TID11901,website,0.0,group_1,0.0,26.27996677369269,1.0,0.0,2.0,2.0,0.0,0.0,3.0,debit,2018-09-13 00:00:00,id_64,72.1316028990955,Not_Canceled
TID16165,website,0.0,group_1,0.0,3.6336655821010537,2.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2018-12-10 00:00:00,id_76,57.63826422013785,Not_Canceled
TID27437,app,0.0,group_1,0.0,129.19696200781425,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-20 00:00:00,id_21,49.2002612542528,Not_Canceled
TID26403,app,0.0,group_1,0.0,26.26298776185109,1.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2018-12-03 00:00:00,id_89,38.465093354756824,Not_Canceled
TID14070,app,0.0,group_1,0.0,61.93812856867581,1.0,1.0,2.0,2.0,0.0,0.0,2.0,debit,2019-05-28 00:00:00,id_31,53.408157416491974,Not_Canceled
TID27449,website,0.0,group_1,0.0,122.73197044329638,1.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-05-15 00:00:00,id_12,69.1687776504707,Not_Canceled
TID27617,website,0.0,group_1,0.0,1.1240202275959155,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-03-26 00:00:00,id_92,64.74425551347765,Not_Canceled
TID07381,app,0.0,group_1,0.0,6.353635397100807,1.0,1.0,1.0,2.0,0.0,0.0,1.0,credit,2019-04-28 00:00:00,id_30,65.24668648618487,Not_Canceled
TID06019,app,0.0,group_1,0.0,192.3392855869824,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-01 00:00:00,id_69,56.61145454534141,Not_Canceled
TID31359,whoosh,0.0,group_1,,3.2821367721352606,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2019-04-23 00:00:00,id_29,40.784106355353224,Not_Canceled
TID14581,app,0.0,group_1,0.0,11.473038506914376,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-11-23 00:00:00,id_2,36.952206288834844,Not_Canceled
TID12055,website,0.0,group_1,0.0,134.91792972033295,3.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2018-07-09 00:00:00,id_47,46.95457586793554,Not_Canceled
TID23776,website,0.0,group_1,0.0,7.088302309659874,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-31 00:00:00,id_51,74.67671075663941,Not_Canceled
TID13823,website,0.0,group_4,0.0,35.123576794276296,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-12-03 00:00:00,id_71,57.63826422013785,Not_Canceled
TID01726,app,0.0,group_1,0.0,267.6301397159977,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-16 00:00:00,id_60,47.749171619580345,Not_Canceled
TID26089,website,0.0,group_1,0.0,28.043982332481043,2.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-01-14 00:00:00,id_15,49.3844305266186,Not_Canceled
TID20211,app,0.0,group_1,0.0,82.87519616514498,0.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2018-09-07 00:00:00,id_92,65.34709476243616,Not_Canceled
TID23336,website,0.0,group_1,0.0,86.160877183089,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-27 00:00:00,id_68,72.6595682426936,Not_Canceled
TID32863,website,0.0,group_1,0.0,24.411763422819458,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-11 00:00:00,id_85,50.90605538525684,Not_Canceled
TID25863,website,0.0,group_2,0.0,26.634470635911676,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2018-10-09 00:00:00,id_72,51.428988517141185,Not_Canceled
TID20865,website,,group_1,0.0,82.31605885781404,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-06-07 00:00:00,id_83,52.99772046850682,Not_Canceled
TID22962,app,0.0,group_1,0.0,221.23942527430313,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-09-17 00:00:00,id_14,40.784106355353224,Not_Canceled
TID17904,website,0.0,group_1,0.0,47.228068291109345,1.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-05-29 00:00:00,id_24,60.0393861208961,Not_Canceled
TID19099,app,0.0,group_1,0.0,50.36819189471569,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-12-08 00:00:00,id_87,44.19834584242638,Not_Canceled
TID21127,website,0.0,group_1,0.0,133.4873362802073,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-06 00:00:00,id_81,57.2792313903951,Not_Canceled
TID20693,app,0.0,group_1,0.0,40.24842779131891,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2018-09-12 00:00:00,id_26,40.784106355353224,Not_Canceled
TID34388,whoosh,0.0,group_1,,-1.1954278600647006,0.0,0.0,1.0,,0.0,4.0,1.0,debit,2018-12-28 00:00:00,id_67,40.784106355353224,Not_Canceled
TID21692,website,0.0,group_4,0.0,59.10345129756183,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-05-18 00:00:00,id_52,87.99950189432495,Not_Canceled
TID02590,whoosh,0.0,group_1,,3.0983119406549156,0.0,1.0,1.0,,0.0,0.0,0.0,debit,2019-02-26 00:00:00,id_38,48.27767928188303,Not_Canceled
TID26279,website,0.0,group_1,0.0,148.004306922464,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-17 00:00:00,id_9,66.39983087718666,Not_Canceled
TID14586,app,0.0,group_1,0.0,114.98260369327367,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-04 00:00:00,id_15,52.47221015054013,Not_Canceled
TID31043,website,0.0,group_4,0.0,129.18743800691917,2.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-07-19 00:00:00,id_98,82.31930089150171,Not_Canceled
TID16366,website,0.0,group_1,0.0,16.048900534138944,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-26 00:00:00,id_63,55.581522355633055,Not_Canceled
TID19809,website,0.0,group_1,0.0,70.26457542044868,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-30 00:00:00,id_13,61.867701189830875,Not_Canceled
TID20367,website,0.0,group_4,0.0,64.5088992480856,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-19 00:00:00,id_51,78.82992247822678,Not_Canceled
TID17629,website,0.0,group_4,0.0,58.89643379759796,1.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-05-05 00:00:00,id_7,57.6331378170749,Not_Canceled
TID10895,app,0.0,group_1,0.0,55.815618231897226,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_86,69.24335323600516,Not_Canceled
TID19591,website,0.0,group_1,0.0,12.374178046799544,2.0,2.0,2.0,2.0,0.0,0.0,0.0,debit,2019-01-15 00:00:00,id_6,64.74425551347765,Not_Canceled
TID19871,website,0.0,group_4,0.0,2.161337697565892,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-04-12 00:00:00,id_7,86.79003251099022,Not_Canceled
TID24727,website,0.0,group_1,0.0,51.64452798715161,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-03 00:00:00,id_6,47.90782574381023,Canceled
TID11208,app,0.0,group_1,0.0,162.92993952285096,1.0,4.0,1.0,2.0,0.0,0.0,6.0,credit,2019-07-29 00:00:00,id_71,44.69086154922319,Not_Canceled
TID12889,app,0.0,group_1,0.0,151.82627467375073,0.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-05-26 00:00:00,id_43,49.2002612542528,Not_Canceled
